id,mine_id,date,rainfall_mm,temperature_max_c,temperature_min_c,humidity_percent,soil_moisture_index,wind_speed_kmh
2401,3,2025-03-28,0.0,34.4,23.3,63.5,0.312,8.9
2402,3,2025-03-29,0.0,34.7,20.6,50.4,0.191,12.9
2403,3,2025-03-30,0.0,35.6,23.0,60.6,0.304,12.4
2404,3,2025-03-31,0.0,36.4,19.7,54.7,0.329,3.3
2405,3,2025-04-01,0.0,43.1,28.6,36.7,0.145,11.7
2406,3,2025-04-02,0.0,45.4,28.5,30.7,0.146,6.7
2407,3,2025-04-03,0.0,43.5,30.7,37.5,0.158,13.9
2408,3,2025-04-04,0.0,41.1,30.0,23.1,0.098,11.7
2409,3,2025-04-05,0.0,44.2,26.0,33.9,0.127,4.0
2410,3,2025-04-06,0.0,45.2,26.2,35.2,0.091,16.8
2411,3,2025-04-07,0.0,44.0,27.1,33.1,0.107,22.6
2412,3,2025-04-08,0.0,42.6,28.9,30.4,0.103,14.1
2413,3,2025-04-09,0.0,46.2,28.2,23.0,0.141,16.4
2414,3,2025-04-10,0.0,44.0,28.1,32.4,0.172,18.8
2415,3,2025-04-11,0.0,43.3,27.6,29.5,0.104,12.5
2416,3,2025-04-12,0.0,42.1,29.0,30.1,0.134,7.6
2417,3,2025-04-13,0.0,43.4,28.3,24.5,0.15,10.9
2418,3,2025-04-14,0.0,42.8,27.2,36.2,0.166,7.8
2419,3,2025-04-15,0.0,43.5,29.0,30.3,0.097,8.8
2420,3,2025-04-16,0.0,42.4,26.2,21.9,0.119,2.0
2421,3,2025-04-17,0.0,43.1,29.9,28.3,0.176,13.4
2422,3,2025-04-18,0.0,46.3,29.1,32.1,0.152,15.0
2423,3,2025-04-19,0.0,46.3,28.4,22.2,0.092,6.8
2424,3,2025-04-20,0.0,45.6,27.1,35.6,0.094,11.9
2425,3,2025-04-21,0.0,42.7,26.3,36.2,0.131,8.8
2426,3,2025-04-22,0.0,42.9,29.1,28.1,0.12,11.9
2427,3,2025-04-23,0.0,42.0,29.4,23.2,0.1,17.2
2428,3,2025-04-24,0.0,45.1,28.1,32.4,0.169,20.3
2429,3,2025-04-25,0.0,41.7,27.8,36.1,0.151,7.7
2430,3,2025-04-26,0.0,42.9,29.1,25.7,0.088,16.6
2431,3,2025-04-27,0.0,45.6,26.3,32.0,0.106,7.5
2432,3,2025-04-28,0.0,45.2,28.8,36.4,0.143,10.6
2433,3,2025-04-29,0.0,41.2,29.8,36.4,0.18,8.7
2434,3,2025-04-30,0.0,43.4,27.2,21.7,0.085,10.9
2435,3,2025-05-01,0.0,44.7,31.0,26.6,0.124,15.7
2436,3,2025-05-02,0.0,41.2,27.9,37.7,0.167,6.7
2437,3,2025-05-03,0.0,44.7,30.0,26.2,0.159,7.5
2438,3,2025-05-04,0.0,44.9,30.3,36.1,0.177,8.1
2439,3,2025-05-05,0.0,43.7,29.1,36.2,0.166,8.6
2440,3,2025-05-06,0.0,46.1,30.2,32.0,0.116,13.3
2441,3,2025-05-07,0.0,46.0,29.0,27.9,0.145,8.7
2442,3,2025-05-08,0.0,45.2,27.7,20.3,0.163,12.7
2443,3,2025-05-09,0.0,44.1,30.6,30.6,0.095,5.2
2444,3,2025-05-10,0.0,45.6,28.1,20.7,0.151,9.0
2445,3,2025-05-11,0.0,42.1,28.2,25.9,0.127,8.0
2446,3,2025-05-12,0.0,42.7,29.4,30.8,0.121,8.3
2447,3,2025-05-13,0.0,41.6,28.1,37.6,0.103,9.2
2448,3,2025-05-14,0.0,45.6,26.6,28.8,0.128,15.0
2449,3,2025-05-15,0.0,45.0,27.7,26.8,0.129,16.6
2450,3,2025-05-16,0.0,45.4,28.7,37.3,0.101,11.2
2451,3,2025-05-17,0.0,42.8,29.5,23.6,0.103,9.9
2452,3,2025-05-18,0.0,43.4,29.0,32.8,0.148,13.6
2453,3,2025-05-19,0.0,42.8,26.9,34.1,0.154,18.0
2454,3,2025-05-20,0.0,41.8,29.7,20.5,0.114,13.5
2455,3,2025-05-21,0.0,41.7,29.8,25.0,0.087,14.2
2456,3,2025-05-22,0.0,41.9,29.4,27.3,0.119,12.8
2457,3,2025-05-23,0.0,44.5,26.5,37.1,0.085,15.1
2458,3,2025-05-24,0.0,46.4,28.3,34.6,0.114,8.6
2459,3,2025-05-25,0.0,46.2,30.2,37.2,0.169,15.7
2460,3,2025-05-26,0.0,44.5,26.4,35.5,0.177,13.3
2461,3,2025-05-27,0.0,45.4,26.8,25.6,0.108,10.4
2462,3,2025-05-28,0.0,43.3,26.3,32.3,0.146,7.4
2463,3,2025-05-29,0.0,43.2,27.3,34.9,0.155,16.1
2464,3,2025-05-30,0.0,42.5,27.6,35.7,0.139,9.8
2465,3,2025-05-31,0.9,42.9,30.9,26.3,0.08,10.5
2466,3,2025-06-01,37.7,37.2,19.2,51.1,0.294,10.6
2467,3,2025-06-02,0.0,36.9,19.5,59.6,0.314,4.2
2468,3,2025-06-03,14.8,34.5,18.2,61.0,0.22,7.9
2469,3,2025-06-04,0.0,33.2,22.3,52.3,0.255,2.0
2470,3,2025-06-05,20.5,37.1,23.0,69.2,0.311,7.9
2471,3,2025-06-06,0.0,37.4,20.5,48.2,0.275,17.1
2472,3,2025-06-07,7.6,33.3,19.9,64.5,0.329,10.7
2473,3,2025-06-08,0.0,35.4,19.0,51.5,0.275,13.0
2474,3,2025-06-09,0.0,32.7,21.1,45.7,0.285,15.2
2475,3,2025-06-10,0.0,38.0,22.6,69.1,0.282,17.2
2476,3,2025-06-11,25.1,35.6,19.8,52.7,0.239,13.9
2477,3,2025-06-12,0.0,33.2,20.1,57.9,0.275,4.3
2478,3,2025-06-13,51.9,34.6,23.1,48.8,0.286,20.8
2479,3,2025-06-14,28.5,35.4,23.1,52.0,0.244,5.8
2480,3,2025-06-15,0.0,34.2,20.5,54.5,0.265,21.5
2481,3,2025-06-16,0.0,33.5,20.5,55.9,0.227,13.8
2482,3,2025-06-17,27.1,37.0,23.1,53.9,0.261,10.5
2483,3,2025-06-18,0.0,34.2,21.5,56.0,0.254,13.4
2484,3,2025-06-19,0.0,36.6,23.3,48.9,0.28,8.1
2485,3,2025-06-20,0.0,32.4,18.4,53.2,0.303,15.7
2486,3,2025-06-21,23.1,37.4,23.5,60.4,0.193,9.8
2487,3,2025-06-22,10.5,33.8,20.9,53.8,0.189,13.2
2488,3,2025-06-23,22.9,36.3,22.2,66.8,0.319,5.8
2489,3,2025-06-24,0.0,33.3,18.6,47.4,0.21,15.3
2490,3,2025-06-25,0.0,35.4,18.4,53.3,0.256,5.4
2491,3,2025-06-26,0.0,36.4,23.2,66.3,0.345,15.2
2492,3,2025-06-27,0.0,36.7,22.0,59.5,0.265,11.5
2493,3,2025-06-28,25.4,35.3,23.4,64.0,0.247,7.0
2494,3,2025-06-29,25.5,34.4,19.9,54.3,0.304,12.2
2495,3,2025-06-30,21.8,33.5,18.7,63.7,0.284,6.1
2496,3,2025-07-01,1.1,28.9,25.8,83.9,0.457,2.6
2497,3,2025-07-02,24.9,30.9,25.4,90.2,0.61,2.0
2498,3,2025-07-03,86.1,28.8,24.9,100.0,1.0,12.2
2499,3,2025-07-04,30.7,28.4,25.8,98.3,0.647,4.5
2500,3,2025-07-05,2.9,32.3,23.1,76.2,0.469,17.8
2501,3,2025-07-06,78.3,31.6,25.7,93.8,0.953,10.3
2502,3,2025-07-07,21.3,29.9,23.0,89.4,0.587,2.0
2503,3,2025-07-08,102.6,28.8,25.0,100.0,1.0,13.2
2504,3,2025-07-09,79.1,30.6,24.5,92.2,0.958,13.2
2505,3,2025-07-10,0.8,31.2,23.7,83.2,0.455,12.2
2506,3,2025-07-11,53.5,30.6,23.8,89.8,0.794,15.2
2507,3,2025-07-12,56.8,28.7,23.0,92.7,0.815,12.2
2508,3,2025-07-13,1.2,28.7,25.3,88.8,0.458,13.3
2509,3,2025-07-14,60.0,32.7,25.4,93.4,0.836,8.7
2510,3,2025-07-15,53.2,31.1,23.5,98.5,0.792,8.1
2511,3,2025-07-16,0.6,30.3,24.0,84.0,0.454,6.0
2512,3,2025-07-17,34.3,32.2,23.4,97.8,0.67,12.7
2513,3,2025-07-18,1.0,30.8,24.6,83.7,0.456,13.6
2514,3,2025-07-19,0.6,32.1,24.7,84.9,0.454,10.0
2515,3,2025-07-20,72.6,32.1,25.4,98.9,0.917,11.2
2516,3,2025-07-21,73.9,29.8,23.7,97.8,0.925,12.1
2517,3,2025-07-22,47.8,32.7,24.4,99.7,0.757,11.9
2518,3,2025-07-23,99.9,29.4,25.1,100.0,1.0,10.4
2519,3,2025-07-24,76.1,32.8,23.2,92.5,0.939,20.1
2520,3,2025-07-25,85.6,29.5,24.0,95.9,1.0,15.1
2521,3,2025-07-26,75.7,29.1,25.4,100.0,0.937,10.3
2522,3,2025-07-27,2.2,30.6,24.2,82.8,0.464,12.5
2523,3,2025-07-28,30.5,28.0,24.5,94.3,0.646,14.9
2524,3,2025-07-29,2.3,32.1,25.7,82.0,0.465,13.4
2525,3,2025-07-30,40.3,31.1,23.7,85.4,0.709,13.3
2526,3,2025-07-31,1.7,31.2,25.6,90.8,0.461,12.6
2527,3,2025-08-01,75.7,31.3,23.0,100.0,0.937,15.2
2528,3,2025-08-02,2.5,28.3,24.8,83.4,0.466,17.7
2529,3,2025-08-03,75.1,32.4,23.9,100.0,0.933,14.8
2530,3,2025-08-04,1.3,28.5,25.0,95.7,0.458,9.6
2531,3,2025-08-05,1.0,31.0,24.1,75.2,0.456,15.9
2532,3,2025-08-06,3.0,32.8,24.2,89.3,0.469,17.1
2533,3,2025-08-07,2.6,30.9,25.3,82.5,0.467,14.1
2534,3,2025-08-08,0.9,32.8,24.9,80.8,0.456,20.9
2535,3,2025-08-09,41.6,32.5,25.6,100.0,0.717,9.7
2536,3,2025-08-10,21.1,32.7,24.6,83.3,0.586,17.1
2537,3,2025-08-11,2.5,32.3,25.2,84.5,0.466,14.9
2538,3,2025-08-12,41.4,30.0,23.9,94.5,0.716,14.8
2539,3,2025-08-13,1.2,30.7,24.0,78.6,0.458,10.6
2540,3,2025-08-14,42.1,29.6,25.8,100.0,0.721,8.3
2541,3,2025-08-15,1.8,30.0,23.8,93.5,0.462,13.8
2542,3,2025-08-16,61.2,31.0,24.5,99.1,0.843,14.9
2543,3,2025-08-17,31.3,30.3,23.1,96.1,0.651,20.1
2544,3,2025-08-18,65.1,30.6,23.2,91.4,0.869,12.5
2545,3,2025-08-19,68.1,28.4,24.1,98.2,0.888,13.3
2546,3,2025-08-20,0.1,28.9,25.3,78.6,0.451,19.0
2547,3,2025-08-21,0.7,30.8,25.8,79.1,0.455,10.8
2548,3,2025-08-22,1.3,30.5,25.8,86.8,0.458,16.3
2549,3,2025-08-23,2.8,28.1,23.8,82.6,0.468,7.7
2550,3,2025-08-24,52.8,29.5,25.2,89.0,0.789,6.1
2551,3,2025-08-25,35.9,32.5,24.4,96.5,0.681,12.3
2552,3,2025-08-26,57.7,28.4,23.7,97.4,0.821,14.7
2553,3,2025-08-27,0.9,28.8,23.7,94.0,0.456,16.9
2554,3,2025-08-28,1.9,32.5,24.0,76.8,0.462,21.7
2555,3,2025-08-29,45.4,32.8,24.2,94.3,0.742,25.7
2556,3,2025-08-30,1.1,29.4,24.8,79.5,0.457,14.8
2557,3,2025-08-31,36.6,32.6,24.7,93.8,0.685,12.4
2558,3,2025-09-01,0.0,32.0,23.1,68.7,0.337,18.1
2559,3,2025-09-02,0.0,35.7,20.3,50.4,0.229,6.3
2560,3,2025-09-03,20.0,33.6,22.1,59.5,0.306,20.3
2561,3,2025-09-04,0.0,32.5,23.8,49.9,0.341,7.2
2562,3,2025-09-05,45.7,37.1,19.6,67.3,0.293,11.0
2563,3,2025-09-06,0.0,37.6,21.9,55.6,0.265,14.8
2564,3,2025-09-07,0.0,32.3,22.5,65.3,0.205,2.7
2565,3,2025-09-08,0.0,37.6,20.0,47.0,0.217,11.1
2566,3,2025-09-09,0.0,32.2,23.3,64.9,0.288,17.2
2567,3,2025-09-10,0.0,36.4,23.6,60.2,0.272,15.5
2568,3,2025-09-11,0.0,33.4,21.7,51.1,0.333,10.6
2569,3,2025-09-12,11.4,37.4,19.4,58.3,0.319,15.4
2570,3,2025-09-13,23.2,36.5,19.7,57.8,0.316,9.3
2571,3,2025-09-14,0.0,36.4,19.3,45.4,0.344,7.4
2572,3,2025-09-15,0.0,36.4,21.3,49.3,0.33,7.2
2573,3,2025-09-16,0.0,35.9,21.1,55.5,0.183,19.3
2574,3,2025-09-17,0.0,36.1,24.0,58.6,0.309,12.0
2575,3,2025-09-18,0.0,34.3,23.3,61.5,0.192,9.9
2576,3,2025-09-19,17.0,37.1,21.5,63.3,0.282,7.7
2577,3,2025-09-20,0.0,35.8,21.6,45.9,0.307,5.1
2578,3,2025-09-21,0.0,32.1,21.2,69.0,0.184,16.0
2579,3,2025-09-22,17.0,32.1,20.8,55.1,0.263,13.2
2580,3,2025-09-23,12.0,37.8,22.4,47.2,0.19,15.6
2581,3,2025-09-24,0.0,33.8,21.6,52.5,0.29,10.7
2582,3,2025-09-25,0.0,34.1,22.6,69.3,0.29,7.2
2583,3,2025-09-26,14.9,34.9,19.8,60.1,0.249,7.0
2584,3,2025-09-27,17.4,37.9,18.5,68.0,0.31,22.1
2585,3,2025-09-28,0.0,36.0,18.1,53.8,0.346,2.1
2586,3,2025-09-29,5.2,34.9,23.8,55.7,0.186,18.5
2587,3,2025-09-30,24.0,35.0,22.9,45.8,0.194,8.3
2588,3,2025-10-01,0.0,34.5,18.8,50.6,0.337,7.8
2589,3,2025-10-02,0.0,37.8,19.6,67.5,0.184,15.3
2590,3,2025-10-03,0.0,36.9,18.9,63.5,0.339,7.4
2591,3,2025-10-04,1.0,37.6,18.2,48.3,0.285,14.9
2592,3,2025-10-05,0.0,32.3,19.3,67.7,0.192,9.3
2593,3,2025-10-06,0.0,36.0,18.5,60.1,0.239,2.0
2594,3,2025-10-07,0.0,32.1,19.0,69.7,0.315,2.2
2595,3,2025-10-08,2.0,35.4,22.4,52.8,0.188,8.8
2596,3,2025-10-09,0.0,37.7,18.6,55.7,0.325,19.2
2597,3,2025-10-10,0.0,36.0,21.1,61.5,0.235,15.2
2598,3,2025-10-11,1.7,35.5,21.7,68.7,0.238,15.0
2599,3,2025-10-12,0.0,36.2,20.7,54.2,0.246,15.1
2600,3,2025-10-13,0.0,35.8,19.1,67.2,0.232,14.7
2601,3,2025-10-14,0.0,36.9,22.7,67.2,0.274,11.3
2602,3,2025-10-15,0.0,36.0,20.8,68.0,0.181,9.4
2603,3,2025-10-16,0.0,33.1,18.6,48.8,0.21,14.7
2604,3,2025-10-17,0.0,32.6,20.6,58.4,0.189,4.1
2605,3,2025-10-18,0.0,32.6,20.3,48.4,0.269,10.2
2606,3,2025-10-19,0.0,32.2,21.7,62.4,0.344,6.5
2607,3,2025-10-20,0.0,37.0,18.1,64.8,0.212,9.2
2608,3,2025-10-21,0.0,32.7,21.7,62.2,0.255,18.7
2609,3,2025-10-22,0.0,34.5,20.6,51.6,0.319,16.4
2610,3,2025-10-23,0.0,32.5,18.3,45.9,0.312,4.8
2611,3,2025-10-24,0.0,35.0,21.0,58.7,0.201,11.6
2612,3,2025-10-25,0.0,36.0,23.1,61.5,0.195,19.4
2613,3,2025-10-26,0.0,35.5,20.4,61.0,0.27,7.6
2614,3,2025-10-27,0.0,33.9,18.4,49.1,0.316,9.2
2615,3,2025-10-28,0.0,37.3,20.5,49.8,0.189,12.7
2616,3,2025-10-29,0.0,37.3,19.4,54.3,0.314,22.1
2617,3,2025-10-30,0.0,34.7,19.0,53.4,0.276,17.1
2618,3,2025-10-31,0.0,32.5,18.1,62.5,0.297,13.2
2619,3,2025-11-01,0.0,32.2,21.7,51.2,0.217,7.2
2620,3,2025-11-02,5.5,32.0,19.8,69.7,0.279,12.7
2621,3,2025-11-03,4.9,36.3,21.3,55.9,0.267,12.5
2622,3,2025-11-04,1.2,37.6,22.5,66.8,0.219,13.2
2623,3,2025-11-05,0.0,37.5,18.9,58.3,0.266,18.0
2624,3,2025-11-06,0.0,36.3,19.6,51.0,0.333,13.6
2625,3,2025-11-07,0.0,34.5,20.2,63.4,0.273,10.6
2626,3,2025-11-08,0.0,36.2,18.8,55.3,0.337,11.8
2627,3,2025-11-09,0.0,33.4,23.4,63.4,0.244,11.5
2628,3,2025-11-10,0.0,36.1,22.7,49.8,0.286,8.6
2629,3,2025-11-11,0.0,35.1,19.2,52.6,0.22,15.4
2630,3,2025-11-12,0.0,34.3,21.8,54.2,0.33,11.6
2631,3,2025-11-13,0.0,33.1,20.4,68.1,0.205,9.6
2632,3,2025-11-14,0.0,33.7,18.4,60.0,0.219,8.0
2633,3,2025-11-15,0.0,35.8,21.5,64.6,0.316,16.5
2634,3,2025-11-16,0.0,37.3,23.5,50.3,0.303,6.3
2635,3,2025-11-17,0.0,33.9,20.4,60.8,0.299,15.7
2636,3,2025-11-18,0.0,32.7,21.5,65.5,0.312,6.4
2637,3,2025-11-19,0.0,32.2,18.5,55.6,0.186,10.3
2638,3,2025-11-20,0.0,37.8,21.3,63.9,0.215,17.4
2639,3,2025-11-21,0.0,33.2,18.2,46.7,0.215,8.5
2640,3,2025-11-22,0.0,37.9,23.3,60.1,0.322,13.0
2641,3,2025-11-23,0.0,33.5,22.3,51.7,0.324,10.3
2642,3,2025-11-24,0.0,33.9,21.7,56.2,0.281,15.7
2643,3,2025-11-25,0.0,35.4,21.0,64.0,0.255,9.9
2644,3,2025-11-26,0.0,34.0,23.1,66.6,0.213,7.7
2645,3,2025-11-27,4.1,35.6,21.6,53.4,0.22,12.7
2646,3,2025-11-28,0.0,32.8,18.5,60.8,0.32,2.0
2647,3,2025-11-29,0.0,37.5,21.5,66.8,0.309,13.3
2648,3,2025-11-30,0.0,35.7,19.8,48.0,0.225,7.4
2649,3,2025-12-01,0.0,28.7,12.0,60.1,0.263,11.4
2650,3,2025-12-02,0.0,28.1,13.8,57.4,0.254,20.2
2651,3,2025-12-03,0.0,26.5,12.6,60.1,0.25,13.4
2652,3,2025-12-04,0.0,29.2,12.8,44.0,0.184,14.0
2653,3,2025-12-05,0.0,26.2,13.0,54.0,0.164,8.0
2654,3,2025-12-06,0.0,28.9,9.9,57.9,0.174,11.9
2655,3,2025-12-07,0.0,26.7,12.3,40.0,0.257,9.3
2656,3,2025-12-08,0.0,29.2,10.6,61.3,0.192,11.4
2657,3,2025-12-09,0.0,27.0,9.4,53.0,0.272,11.9
2658,3,2025-12-10,0.0,26.7,13.1,40.1,0.235,13.1
2659,3,2025-12-11,0.0,30.4,10.4,59.5,0.21,4.7
2660,3,2025-12-12,0.0,28.1,13.1,50.1,0.184,4.0
2661,3,2025-12-13,0.0,29.2,12.7,57.8,0.244,11.3
2662,3,2025-12-14,0.1,26.8,9.8,46.0,0.182,11.1
2663,3,2025-12-15,0.0,29.8,10.1,57.5,0.264,12.4
2664,3,2025-12-16,0.0,30.0,9.7,47.9,0.193,14.2
2665,3,2025-12-17,0.0,29.9,14.3,47.8,0.223,15.1
2666,3,2025-12-18,0.0,26.8,13.6,50.0,0.157,8.5
2667,3,2025-12-19,0.0,27.6,12.2,56.6,0.266,6.5
2668,3,2025-12-20,0.0,28.0,10.4,53.8,0.219,18.2
2669,3,2025-12-21,0.0,28.7,10.7,46.3,0.195,12.2
2670,3,2025-12-22,0.0,27.7,9.5,59.0,0.271,7.8
2671,3,2025-12-23,0.0,29.6,9.3,57.5,0.225,11.1
2672,3,2025-12-24,0.0,27.0,10.7,45.9,0.172,17.1
2673,3,2025-12-25,0.6,30.3,9.4,53.7,0.186,10.0
2674,3,2025-12-26,0.0,30.0,13.2,43.7,0.199,19.9
2675,3,2025-12-27,0.0,29.8,12.0,54.1,0.257,17.8
2676,3,2025-12-28,0.0,27.4,12.6,58.2,0.179,12.0
2677,3,2025-12-29,0.0,29.5,10.9,57.7,0.268,5.7
2678,3,2025-12-30,0.0,26.8,13.9,46.6,0.229,25.2
2679,3,2025-12-31,0.0,27.9,11.0,61.7,0.244,4.3
2680,3,2026-01-01,0.0,27.6,14.5,57.8,0.181,14.8
2681,3,2026-01-02,0.0,26.3,14.0,54.7,0.263,15.2
2682,3,2026-01-03,0.0,28.6,11.9,56.0,0.195,11.6
2683,3,2026-01-04,0.0,28.0,11.8,49.9,0.173,11.6
2684,3,2026-01-05,0.0,27.3,11.4,52.5,0.201,7.8
2685,3,2026-01-06,0.0,29.6,9.1,54.4,0.246,11.9
2686,3,2026-01-07,0.0,26.5,12.8,41.0,0.271,10.0
2687,3,2026-01-08,0.0,30.0,10.6,50.8,0.28,14.8
2688,3,2026-01-09,0.0,27.0,13.4,53.8,0.244,5.8
2689,3,2026-01-10,0.0,29.4,10.6,61.5,0.193,11.6
2690,3,2026-01-11,0.0,27.4,14.2,49.2,0.193,10.0
2691,3,2026-01-12,0.0,26.8,11.0,61.1,0.214,10.8
2692,3,2026-01-13,0.0,27.8,10.1,59.5,0.237,9.9
2693,3,2026-01-14,0.7,27.1,13.0,57.4,0.153,8.5
2694,3,2026-01-15,0.0,29.4,11.6,45.9,0.27,16.2
2695,3,2026-01-16,1.9,26.2,14.1,40.6,0.176,12.5
2696,3,2026-01-17,0.0,30.3,9.7,54.2,0.213,7.1
2697,3,2026-01-18,0.0,29.8,13.5,55.4,0.155,4.7
2698,3,2026-01-19,0.7,30.2,12.2,56.6,0.174,12.0
2699,3,2026-01-20,0.0,27.8,12.2,61.1,0.198,22.2
2700,3,2026-01-21,0.0,29.3,11.5,57.9,0.229,12.7
2701,3,2026-01-22,0.0,26.9,10.4,41.5,0.167,7.2
2702,3,2026-01-23,0.0,27.1,9.9,43.9,0.223,7.5
2703,3,2026-01-24,0.0,29.3,11.9,50.8,0.238,14.3
2704,3,2026-01-25,0.0,28.2,13.2,43.1,0.189,12.0
2705,3,2026-01-26,0.0,30.4,9.6,41.8,0.253,11.4
2706,3,2026-01-27,0.0,28.5,10.7,61.8,0.167,8.7
2707,3,2026-01-28,0.0,26.6,11.3,57.6,0.214,3.8
2708,3,2026-01-29,0.0,29.5,11.1,59.3,0.168,8.4
2709,3,2026-01-30,0.0,29.6,11.2,43.1,0.215,12.7
2710,3,2026-01-31,0.0,26.5,14.1,41.4,0.248,13.4
2711,3,2026-02-01,0.0,37.3,21.0,61.9,0.198,11.0
2712,3,2026-02-02,0.0,37.5,20.0,46.9,0.318,9.8
2713,3,2026-02-03,1.2,35.6,18.5,57.4,0.237,5.9
2714,3,2026-02-04,1.4,35.5,20.2,52.7,0.296,13.0
2715,3,2026-02-05,0.0,35.3,23.9,60.6,0.181,8.0
2716,3,2026-02-06,0.0,33.1,18.1,46.9,0.251,20.0
2717,3,2026-02-07,0.0,35.0,19.5,67.5,0.23,8.4
2718,3,2026-02-08,0.0,35.4,23.1,54.6,0.225,13.1
2719,3,2026-02-09,0.0,35.0,22.0,63.8,0.317,4.5
2720,3,2026-02-10,0.0,36.7,22.0,60.9,0.312,9.0
2721,3,2026-02-11,0.0,35.0,20.8,45.3,0.335,2.7
2722,3,2026-02-12,0.0,36.2,18.6,60.4,0.248,10.1
2723,3,2026-02-13,0.0,32.9,23.1,61.9,0.321,18.2
2724,3,2026-02-14,0.0,37.9,18.6,60.1,0.2,17.0
2725,3,2026-02-15,0.0,33.0,22.4,56.2,0.299,12.3
2726,3,2026-02-16,0.0,35.5,22.3,45.5,0.289,6.2
2727,3,2026-02-17,0.0,35.8,19.3,61.1,0.187,13.8
2728,3,2026-02-18,0.0,32.7,20.5,68.0,0.21,12.2
2729,3,2026-02-19,0.0,35.5,18.8,58.5,0.249,9.8
2730,3,2026-02-20,0.0,35.0,21.5,60.9,0.325,13.9
2731,3,2026-02-21,0.0,35.4,21.5,66.8,0.197,9.7
2732,3,2026-02-22,0.0,32.4,22.7,68.2,0.201,6.4
2733,3,2026-02-23,0.0,35.7,18.9,61.9,0.295,13.8
2734,3,2026-02-24,0.0,36.3,19.6,49.5,0.262,17.9
2735,3,2026-02-25,0.0,37.9,22.7,58.2,0.338,11.3
2736,3,2026-02-26,0.0,36.3,22.1,57.9,0.34,12.5
2737,3,2026-02-27,0.0,35.0,21.0,57.5,0.224,15.9
2738,3,2026-02-28,0.0,36.7,18.3,69.8,0.228,13.3
2739,3,2026-03-01,0.0,36.6,19.4,52.7,0.277,9.8
2740,3,2026-03-02,0.0,32.2,20.1,55.4,0.302,12.9
2741,3,2026-03-03,0.0,32.6,22.3,50.4,0.346,10.8
2742,3,2026-03-04,0.0,35.0,19.9,59.0,0.345,16.3
2743,3,2026-03-05,0.0,32.8,20.4,67.1,0.338,13.1
2744,3,2026-03-06,0.0,37.9,21.2,49.6,0.188,7.1
2745,3,2026-03-07,0.0,35.4,18.7,52.5,0.297,12.2
2746,3,2026-03-08,0.0,34.1,19.4,68.8,0.313,17.4
2747,3,2026-03-09,0.0,37.9,18.5,50.4,0.339,3.5
2748,3,2026-03-10,1.0,37.2,18.3,63.4,0.26,8.5
2749,3,2026-03-11,0.0,37.4,20.0,58.5,0.334,10.4
2750,3,2026-03-12,0.0,37.1,23.1,48.2,0.345,10.5
2751,3,2026-03-13,0.0,32.3,19.3,51.9,0.306,13.2
2752,3,2026-03-14,0.0,34.5,23.9,64.4,0.303,8.9
2753,3,2026-03-15,0.0,33.8,23.4,50.5,0.246,15.7
2754,3,2026-03-16,0.0,37.4,19.8,45.9,0.192,14.1
2755,3,2026-03-17,0.0,37.1,22.1,55.3,0.292,12.8
2756,3,2026-03-18,0.0,33.9,20.9,67.1,0.282,11.4
2757,3,2026-03-19,1.5,33.1,19.9,53.3,0.201,16.4
2758,3,2026-03-20,0.0,36.0,23.1,67.6,0.26,14.1
2759,3,2026-03-21,0.0,34.4,22.0,46.5,0.25,15.0
2760,3,2026-03-22,0.0,35.4,22.7,50.3,0.264,14.9
2761,3,2026-03-23,0.0,32.5,22.7,52.8,0.242,11.3
2762,3,2026-03-24,0.0,35.6,19.1,54.1,0.22,20.3
2763,3,2026-03-25,0.0,34.5,22.4,67.5,0.213,15.2
2764,3,2026-03-26,0.0,32.6,21.8,58.2,0.232,7.8
2765,3,2026-03-27,0.0,35.8,23.5,68.9,0.317,11.0
2766,3,2026-03-28,0.5,32.6,21.9,45.6,0.329,4.2
2767,3,2026-03-29,0.0,34.5,19.0,67.1,0.336,3.9
2768,3,2026-03-30,0.0,37.5,19.3,65.9,0.295,13.6
2769,3,2026-03-31,0.0,35.6,22.4,49.9,0.3,2.0
2770,3,2026-04-01,0.0,44.7,28.9,33.0,0.141,7.6
2771,3,2026-04-02,0.0,43.9,29.4,29.9,0.116,11.0
2772,3,2026-04-03,2.1,43.6,26.4,33.7,0.153,5.8
2773,3,2026-04-04,0.0,44.7,29.2,37.0,0.152,9.3
2774,3,2026-04-05,0.0,43.3,30.0,26.1,0.161,13.7
2775,3,2026-04-06,0.0,42.1,26.6,25.4,0.103,2.0
2776,3,2026-04-07,0.0,43.7,26.7,27.7,0.143,8.8
2777,3,2026-04-08,0.0,44.9,27.6,34.7,0.124,12.5
2778,3,2026-04-09,0.0,42.5,28.1,33.3,0.177,2.0
2779,3,2026-04-10,0.0,42.2,26.8,27.3,0.087,7.0
2780,3,2026-04-11,0.0,42.4,27.6,33.7,0.159,18.5
2781,3,2026-04-12,0.0,45.4,27.6,26.2,0.145,12.3
2782,3,2026-04-13,0.0,43.3,26.5,25.4,0.091,10.5
2783,3,2026-04-14,0.0,42.5,27.6,34.4,0.156,15.9
2784,3,2026-04-15,0.0,44.3,30.5,34.7,0.141,13.7
2785,3,2026-04-16,0.0,42.5,29.4,26.7,0.151,12.6
2786,3,2026-04-17,0.0,42.1,29.6,34.6,0.14,11.2
2787,3,2026-04-18,0.0,46.3,30.7,33.7,0.161,11.8
